range / 1;coarse / 1;gain / 1;tune;freq / Hz;Urms(P32) / V;Urms(P40) / V;Urms(P53) / V;Urms(P58) / V;Uavg(P32) / V;Uavg(P40) / V;Uavg(P53) / V;Uavg(P58) / V
2;2;2144;3677;1562.8264;2.415976;1.35167;0.2414248;0.370103;-0.05257507;0.01618774;-0.009782715;-0.3688295
2;2;2655;100;1575.6867;0.06793229;9.9E+037;0.2486559;0.387037;0.001391297;9.9E+037;-0.01197327;-0.3838795
2;2;2655;611;1561.7974;0.4152156;1.715909;0.2438391;0.3850283;-0.04053528;-0.01471558;-0.00749176;-0.3834114
2;2;2655;1122;1567.9207;0.7382198;1.70761;0.2524727;0.3837371;-0.05237488;0.00956543;-0.007006836;-0.3815384
2;2;2655;1633;1564.0289;1.071908;1.6971;0.2466423;0.3804521;-0.05732422;0.01665527;-0.01048492;-0.3781772
2;2;2655;2144;1560.1303;1.402929;1.685908;0.2339132;0.379816;-0.04100342;-0.0006018066;-0.006187439;-0.3742976
2;2;2655;2655;1556.2143;1.742285;1.687098;0.2491779;0.3742685;-0.02642151;-0.01411377;-0.0128595;-0.3727424
2;2;2655;3166;1552.2942;2.075846;1.674431;0.2411594;0.3711511;-0.03190613;-0.007893066;-0.009431457;-0.3678929
2;2;2655;3677;1548.3619;2.412456;1.665463;0.2403961;0.3694971;-0.03518372;-0.002608642;-0.00976593;-0.3661539
2;2;3166;100;1560.9494;0.06746514;9.9E+037;0.2185602;0.3858158;0.0003879395;9.9E+037;-0.0007858276;-0.3830435
2;2;3166;611;1550.1088;0.4151834;2.050745;0.2463601;0.383264;-0.03939819;-0.0155188;-0.01068573;-0.3809532
2;2;3166;1122;1553.2687;0.7377377;2.042847;0.2427793;0.3807175;-0.0440802;-0.01123779;-0.009866333;-0.3776756
2;2;3166;1633;1549.4187;1.068784;2.026245;0.2364955;0.376067;-0.04494995;0.003077392;-0.009899597;-0.3732608
2;2;3166;2144;1545.5565;1.405619;2.02013;0.2425685;0.3720674;-0.04127075;-0.001003418;-0.009046935;-0.3702675
2;2;3166;2655;1541.6792;1.741723;2.013574;0.241201;0.3695658;-0.03451477;-0.002608642;-0.007692261;-0.3685284
2;2;3166;3166;1537.7921;2.076816;2.005181;0.2419479;0.3692558;-0.0456189;0.01103638;-0.01090301;-0.3669398
2;2;3166;3677;1533.8928;2.408071;1.987751;0.2338689;0.3679442;-0.05618713;0.01719116;-0.005819397;-0.3655183
2;2;3677;100;1546.2347;0.06811244;9.9E+037;0.2418297;0.3826229;0.00077594;9.9E+037;-0.01048492;-0.380117
2;2;3677;611;1535.4214;0.4133621;2.380189;0.2409672;0.3821529;-0.04120422;-0.005217285;-0.01015045;-0.3761873
2;2;3677;1122;1538.6123;0.7400623;2.373137;0.2448179;0.3739033;-0.04361206;0.008360595;-0.009615478;-0.3726588
2;2;3677;1633;1534.7833;1.068641;2.353607;0.2396723;0.3721653;-0.05525085;0.0244812;-0.008394775;-0.3696321
2;2;3677;2144;1530.9495;1.40416;2.34747;0.2450473;0.3701455;-0.04695679;0.01110352;-0.007575378;-0.367592
2;2;3677;2655;1527.1048;1.739002;2.332554;0.2398961;0.3685382;-0.02374573;-0.01866211;-0.008394775;-0.3662541
2;2;3677;3166;1523.2519;2.076615;2.320261;0.2415716;0.3671904;-0.01578613;-0.02066894;-0.009147033;-0.3647157
2;2;3677;3677;1519.3926;2.409182;2.307514;0.2416492;0.3668354;-0.04040161;0.00541748;-0.009832763;-0.3646321
2;3;100;100;1531.309;0.06748933;0.06729002;0.2368537;0.36612;-0.0001605225;0.01296985;-0.01299316;-0.3644983
2;3;100;611;1507.5513;0.4119161;0.08735428;0.2388041;0.365404;-0.04113708;0.02909668;-0.008779297;-0.3637793
2;3;100;1122;1523.7684;0.7358857;0.08698595;0.2400327;0.3653605;-0.03933105;0.02862915;-0.008043518;-0.3629933
2;3;100;1633;1519.9814;1.068538;0.08713961;0.2420578;0.3645807;-0.04535095;0.02936401;-0.007692261;-0.3614047
2;3;100;2144;1516.197;1.40724;0.0873849;0.2428138;0.360882;-0.05431457;0.03003296;-0.00861206;-0.3593144
2;3;100;2655;1512.3996;1.740019;0.08735428;0.2344744;0.3592076;-0.04541809;0.0292981;-0.006555175;-0.3549332
2;3;100;3166;1508.5948;2.072131;0.08750729;0.2396193;0.3550472;-0.03545166;0.02882935;-0.006137085;-0.3517892
2;3;100;3677;1504.7764;2.410742;0.08735428;0.2436937;0.3510853;-0.03511719;0.02949829;-0.009247436;-0.348311
2;3;611;100;1516.6125;0.06772322;0.3957631;0.2432576;0.3655325;-0.000180603;0.0158595;-0.01147156;-0.3638127
2;3;611;611;1502.8695;0.4143448;0.4028726;0.2376917;0.3648906;-0.04528442;0.005083008;-0.007441406;-0.3632776
2;3;611;1122;1509.1239;0.736834;0.4007017;0.2396123;0.3636985;-0.04521728;0.002073975;-0.008411255;-0.361806
2;3;611;1633;1505.3763;1.069572;0.4002006;0.239217;0.3618126;-0.04461548;0.00227417;-0.009481506;-0.3608862
2;3;611;2144;1501.6204;1.405745;0.3978067;0.233053;0.3585776;-0.0436792;0.003010254;-0.008712463;-0.3560535
2;3;611;2655;1497.8455;1.739241;0.3959933;0.2350656;0.354348;-0.03163879;0.000267334;-0.007976685;-0.3525418
2;3;611;3166;1494.0717;2.07188;0.3935466;0.235072;0.3516255;-0.01886291;-0.003210449;-0.007006836;-0.3488127
2;3;611;3677;1490.2865;2.4138;0.3931725;0.2414304;0.3483252;-0.03230774;-0.0009362792;-0.007341003;-0.3469733
2;3;1122;100;1501.8475;0.06764693;9.9E+037;0.2355631;0.365056;0.0003411255;9.9E+037;-0.007240905;-0.3627257
2;3;1122;611;1478.1411;0.4131031;0.7296125;0.2321601;0.3628685;-0.04127075;-0.004415283;-0.008628845;-0.3613879
2;3;1122;1122;1494.4494;0.7350926;0.7257149;0.2447345;0.3623239;-0.04106995;-0.007692871;-0.01023407;-0.3586287
2;3;1122;1633;1490.7418;1.07228;0.7250769;0.2372262;0.3555184;-0.04240784;-0.003010254;-0.007809448;-0.3538795
2;3;1122;2144;1487.0256;1.404985;0.720895;0.2319562;0.352619;-0.05491638;0.005217285;-0.005903015;-0.3501338
2;3;1122;2655;1483.2989;1.740411;0.7182066;0.2383857;0.3513076;-0.05745849;0.00541748;-0.007123718;-0.3487459
2;3;1122;3166;1479.5592;2.071733;0.7137072;0.2263118;0.3482099;-0.0324414;-0.002006836;-0.00453186;-0.3456689
2;3;1122;3677;1475.8104;2.41422;0.7136397;0.2293746;0.3473738;-0.009631958;-0.008227539;-0.007876282;-0.3446989
2;3;1633;100;1487.1467;0.06754798;9.9E+037;0.2409617;0.3632693;-0.0000133667;9.9E+037;-0.009699097;-0.3616388
2;3;1633;611;1473.457;0.4150867;1.062864;0.2441934;0.3607323;-0.04688965;0.01217407;-0.009699097;-0.3587793
2;3;1633;1122;1479.8154;0.735722;1.055637;0.2298895;0.3563612;-0.04568543;0.002875976;-0.006889648;-0.3550502
2;3;1633;1633;1476.1373;1.071426;1.053214;0.2448506;0.3533031;-0.03551819;-0.00729126;-0.008996582;-0.3523914
2;3;1633;2144;1472.454;1.405849;1.047942;0.2356319;0.350171;-0.03351196;-0.003077392;-0.005903015;-0.3481605
2;3;1633;2655;1468.757;1.737968;1.04202;0.2442468;0.3487665;-0.04260864;0.005551758;-0.009682312;-0.3472073
2;3;1633;3166;1465.0519;2.076514;1.038872;0.2266921;0.348185;-0.04086975;0.006420898;-0.01100342;-0.345719
2;3;1633;3677;1461.3383;2.411712;1.035224;0.2481874;0.3464483;-0.03197327;0.003812256;-0.009598694;-0.3439631
2;3;2144;100;1472.4239;0.06769872;9.9E+037;0.2384685;0.3586541;0.001123718;9.9E+037;-0.006839599;-0.3550334
2;3;2144;611;1465.8088;0.4113181;1.38774;0.2407395;0.3532766;-0.04327759;0.007224121;-0.008294373;-0.3513879
2;3;2144;1122;1465.1845;0.736834;1.379721;0.234014;0.3515579;-0.04889648;0.01043457;-0.004247436;-0.3482776
2;3;2144;1633;1461.5438;1.070302;1.374563;0.2320939;0.3485498;-0.04535095;0.007156982;-0.01195648;-0.3467892
2;3;2144;2144;1457.902;1.405803;1.368854;0.2339489;0.3471547;-0.04742493;0.01257568;-0.004548645;-0.3453511
2;3;2144;2655;1454.243;1.737583;1.358797;0.2403481;0.3471258;-0.05204041;0.01705688;-0.01123749;-0.3445151
2;3;2144;3166;1450.5756;2.077803;1.359028;0.2246089;0.3463551;-0.03933105;0.008427734;-0.006254273;-0.3440301
2;3;2144;3677;1446.8953;2.40866;1.34917;0.2319987;0.3458454;-0.008494873;-0.007960205;-0.00814392;-0.3437123
2;3;2655;100;1457.6842;0.06781206;9.9E+037;0.2289901;0.3533353;0.0003010254;9.9E+037;-0.006488342;-0.3503345
2;3;2655;611;1453.0911;0.4132326;1.711578;0.2395906;0.3500683;-0.04474914;0.009698486;-0.01095306;-0.347475
2;3;2655;1122;1450.5051;0.7384735;1.709691;0.2293075;0.3488519;-0.0481604;-0.001203613;-0.008227539;-0.3456522
2;3;2655;1633;1446.9032;1.068864;1.693846;0.2294373;0.3479818;-0.03404663;-0.01685669;-0.008494873;-0.3453847
2;3;2655;2144;1443.2951;1.405512;1.688074;0.2350777;0.3463474;-0.02709045;-0.01892944;-0.008026733;-0.3443478
2;3;2655;2655;1439.6711;1.738436;1.680621;0.2382994;0.3463884;-0.04120422;0.002207031;-0.007290954;-0.343378
2;3;2655;3166;1436.042;2.077638;1.676925;0.2328585;0.3459566;-0.05745849;0.01819458;-0.00814392;-0.3438963
2;3;2655;3677;1432.4;2.408872;1.66343;0.2293855;0.3454733;-0.0481604;0.006755371;-0.006688843;-0.343311
2;3;3166;100;1442.9403;0.06801299;9.9E+037;0.2368939;0.3491145;0.001056885;9.9E+037;-0.006555175;-0.3468896
2;3;3166;611;1434.3775;0.4140864;2.047285;0.2297061;0.3479289;-0.04381286;0.00454834;-0.00772583;-0.3455519
2;3;3166;1122;1435.8357;0.7385025;2.04361;0.2399979;0.3467363;-0.05498352;0.02046875;-0.005133667;-0.345184
2;3;3166;1633;1432.273;1.070392;2.0264;0.2374382;0.3462262;-0.05270874;0.01451538;-0.006070251;-0.3436957
2;3;3166;2144;1428.7007;1.404362;2.018297;0.2352996;0.3458903;-0.04127075;-0.003010254;-0.009431457;-0.343495
2;3;3166;2655;1425.1158;1.741774;2.0127;0.2333728;0.3460793;-0.03351196;-0.005217285;-0.008227539;-0.3432274
2;3;3166;3166;1421.5267;2.075357;2.000507;0.2351986;0.3460011;-0.03551819;0.001405029;-0.009197388;-0.3431438
2;3;3166;3677;1417.9245;2.411323;1.989407;0.2293921;0.3448295;-0.02842834;-0.006086426;-0.008946533;-0.3427424
2;3;3677;100;1428.2151;0.06787042;9.9E+037;0.2293936;0.3476293;0.001157166;9.9E+037;-0.009665527;-0.3461371
2;3;3677;611;1420.7019;0.4150996;2.380952;0.2296092;0.3466707;-0.03993286;-0.007023925;-0.007742614;-0.344214
2;3;3677;1122;1421.1788;0.7378029;2.368083;0.2377887;0.3462112;-0.04588623;-0.0004016113;-0.008093567;-0.3438295
2;3;3677;1633;1417.6547;1.070212;2.356938;0.2339497;0.3457825;-0.04227417;-0.003879394;-0.005133667;-0.3437793
2;3;3677;2144;1414.1205;1.402041;2.340174;0.229626;0.3445854;-0.03364563;-0.01023437;-0.006087036;-0.3426588
2;3;3677;2655;1410.5747;1.743047;2.338006;0.2334738;0.3445495;-0.03484924;-0.00046875;-0.009682312;-0.3426756
2;3;3677;3166;1407.0216;2.073123;2.319005;0.2354381;0.3446015;-0.05484924;0.02481567;-0.006923218;-0.3422073
2;3;3677;3677;1403.4548;2.408682;2.307229;0.2299462;0.3422345;-0.06113708;0.02849487;-0.006087036;-0.3401672
2;4;100;100;1413.15;0.06708812;0.06705941;0.2358199;0.3396058;0.001117065;0.01227429;-0.007575378;-0.3373412
2;4;100;611;1396.6677;0.4130642;0.0873849;0.2415813;0.3369155;-0.04301025;0.02949829;-0.01108704;-0.3331271
2;4;100;1122;1406.1828;0.7358675;0.0874767;0.232145;0.3324602;-0.05364563;0.0301001;-0.007976685;-0.3300502
2;4;100;1633;1402.6953;1.070294;0.08726233;0.2283963;0.3305185;-0.05558532;0.02983276;-0.006220703;-0.326806
2;4;100;2144;1399.1966;1.403722;0.08683202;0.2307672;0.327901;-0.0380603;0.02923096;-0.006387939;-0.3256354
2;4;100;2655;1395.68;1.740449;0.08704744;0.2330645;0.327152;-0.01826111;0.02856201;-0.006321106;-0.3236957
2;4;100;3166;1392.1627;2.070157;0.08680119;0.2344095;0.3254172;-0.02314392;0.02882935;-0.007357788;-0.3228595
2;4;100;3677;1388.6312;2.40809;0.0861204;0.2313563;0.3242548;-0.04421386;0.02916382;-0.006956482;-0.321923
2;4;611;100;1398.4147;0.06746355;0.3946663;0.2345628;0.3339782;0.001357849;0.0105752;-0.006856079;-0.3312207
2;4;611;611;1380.9807;0.4129671;0.403861;0.2362287;0.330735;-0.0378595;-0.001605225;-0.008177184;-0.3283278
2;4;611;1122;1391.5271;0.7347358;0.4002407;0.2278451;0.3280422;-0.04434753;0.000534668;-0.007893066;-0.3262709
2;4;611;1633;1388.0679;1.071656;0.3998863;0.233256;0.3281125;-0.05137146;0.002808838;-0.007106933;-0.325
2;4;611;2144;1384.6037;1.406114;0.3976116;0.2345714;0.3255178;-0.04769226;0.003612061;-0.005401306;-0.3242308
2;4;611;2655;1381.1346;1.737446;0.3945312;0.2247444;0.3247247;-0.03939819;0.001672363;-0.005802612;-0.3228929
2;4;611;3166;1377.652;2.073761;0.3939204;0.2223597;0.3229391;-0.03719055;0.001472168;-0.003361206;-0.3210368
2;4;611;3677;1374.1603;2.405874;0.3909683;0.2280622;0.3222408;-0.04575256;0.001270752;-0.008478394;-0.3198662
2;4;1122;100;1383.6743;0.06772797;9.9E+037;0.2255539;0.3299427;0.0007090454;9.9E+037;-0.006287537;-0.3281103
2;4;1122;611;1379.2837;0.4136403;0.7294475;0.2280321;0.3274948;-0.0419397;-0.0006018066;-0.005501709;-0.3255519
2;4;1122;1122;1376.8655;0.736231;0.7262751;0.2291784;0.3263834;-0.04876282;0.000736084;-0.006889648;-0.3239966
2;4;1122;1633;1373.4507;1.069872;0.7228187;0.2281817;0.3258254;-0.05204041;0.002408447;-0.004899597;-0.3234616
2;4;1122;2144;1370.0271;1.407048;0.7228002;0.2253463;0.3243177;-0.0421405;-0.001872558;-0.00680603;-0.321806
2;4;1122;2655;1366.5908;1.735782;0.7168007;0.2281289;0.3223928;-0.02013367;-0.009431152;-0.006287537;-0.3189799
2;4;1122;3166;1363.1414;2.071436;0.7145015;0.2247845;0.3208433;-0.01498352;-0.009498291;-0.00814392;-0.318311
2;4;1122;3677;1359.6797;2.409561;0.7117363;0.2280395;0.3213605;-0.03638794;-0.001939697;-0.007642212;-0.3187459
2;4;1633;100;1368.9447;0.06800866;9.9E+037;0.2228202;0.3279249;0.00137793;9.9E+037;-0.004799194;-0.3245485
2;4;1633;611;1364.575;0.4115197;1.059268;0.2245196;0.3264791;-0.03625427;-0.008227539;-0.00864563;-0.3240301
2;4;1633;1122;1362.2131;0.7367287;1.056555;0.2336671;0.3245918;-0.03913025;-0.004682617;-0.007842712;-0.3222407
2;4;1633;1633;1358.8336;1.067641;1.054171;0.232681;0.3237619;-0.05150513;0.00956543;-0.009013367;-0.3214549
2;4;1633;2144;1355.4447;1.406146;1.048399;0.2263244;0.3228469;-0.06106995;0.01765869;-0.004682312;-0.3201004
2;4;1633;2655;1352.0394;1.737079;1.040319;0.2279236;0.3213943;-0.05003357;0.0107019;-0.006387939;-0.3189297
2;4;1633;3166;1348.6277;2.070548;1.036598;0.2339854;0.3213595;-0.02642151;-0.0008032226;-0.005802612;-0.3185953
2;4;1633;3677;1345.21;2.412494;1.034963;0.2274087;0.3212528;-0.01678955;-0.004080811;-0.007458191;-0.317291
2;4;2144;100;1354.2104;0.06796143;9.9E+037;0.2236576;0.3255086;0.000548523;9.9E+037;-0.004197387;-0.3228763
2;4;2144;611;1348.8794;0.4125652;1.386083;0.2244905;0.3240092;-0.04481628;0.009163818;-0.006187439;-0.3212041
2;4;2144;1122;1347.5292;0.7349288;1.377621;0.2255932;0.3226801;-0.04200684;-0.001203613;-0.006605225;-0.3195317
2;4;2144;1633;1344.1827;1.069547;1.3784;0.233836;0.3210445;-0.0343811;-0.002207031;-0.007424621;-0.3187459
2;4;2144;2144;1340.8285;1.403226;1.365897;0.2394789;0.3216627;-0.04147156;0.00541748;-0.006588745;-0.3182944
2;4;2144;2655;1337.4633;1.73721;1.359406;0.2202871;0.3213335;-0.03859558;0.00635498;-0.005802612;-0.318428
2;4;2144;3166;1334.0879;2.071149;1.354133;0.229031;0.3201384;-0.02862854;0.001203613;-0.004448242;-0.3166722
2;4;2144;3677;1330.7089;2.412562;1.350892;0.2247682;0.3182603;-0.03063538;0.003477783;-0.006321106;-0.3147157
2;4;2655;100;1339.4402;0.06750321;9.9E+037;0.2238587;0.3236069;0.0004481812;9.9E+037;-0.006454773;-0.3210368
2;4;2655;611;1334.149;0.4131744;1.712401;0.2255139;0.3217022;-0.04080261;-0.005217285;-0.007307739;-0.319816
2;4;2655;1122;1332.8559;0.7356638;1.703927;0.2292127;0.321321;-0.04454834;-0.008494873;-0.006688843;-0.3186287
2;4;2655;1633;1329.5478;1.071843;1.697587;0.2239483;0.3214214;-0.04628784;-0.00046875;-0.005384522;-0.3185619
2;4;2655;2144;1326.2313;1.403131;1.684595;0.2285222;0.3210544;-0.05705689;0.01652222;-0.006906433;-0.3181772
2;4;2655;2655;1322.9037;1.738069;1.680766;0.2242714;0.3199639;-0.05705689;0.01578613;-0.004347839;-0.314816
2;4;2655;3166;1319.568;2.075676;1.675466;0.2079965;0.3154982;-0.03250854;-0.003812256;-0.001939697;-0.3130769
2;4;2655;3677;1316.2219;2.407701;1.667315;0.2230204;0.3146187;-0.003143921;-0.0256189;-0.005401306;-0.3059698
2;4;3166;100;1324.7397;0.06778404;9.9E+037;0.2207323;0.322151;-0.0005150757;9.9E+037;-0.005618591;-0.3190636
2;4;3166;611;1311.4716;0.4127014;2.049139;0.2161212;0.321171;-0.04575256;0.00956543;-0.00227417;-0.3187959
2;4;3166;1122;1318.2162;0.7357512;2.039606;0.213975;0.3209132;-0.0419397;-0.01645508;-0.005300903;-0.3177592
2;4;3166;1633;1314.945;1.06639;2.024125;0.2237892;0.3196722;-0.02334473;-0.02755859;-0.00635437;-0.3175418
2;4;3166;2144;1311.6665;1.402706;2.015241;0.2344487;0.3169493;-0.03371216;-0.01076904;-0.008327637;-0.3139465
2;4;3166;2655;1308.3745;1.736688;2.007139;0.2254383;0.3117981;-0.04842835;0.01451538;-0.008929748;-0.3096321
2;4;3166;3166;1305.08;2.078704;2.005109;0.2210502;0.3054718;-0.05571899;0.01939819;-0.005468139;-0.3088295
2;4;3166;3677;1301.7776;2.406746;1.986195;0.2163748;0.3023736;-0.04040161;0.005551758;-0.002709045;-0.3001672
2;4;3677;100;1310.0223;0.06768845;9.9E+037;0.2292864;0.320884;0.000227417;9.9E+037;-0.007591858;-0.3180769
2;4;3677;611;1300.7918;0.4133427;2.380547;0.2253871;0.32075;-0.0458197;0.02334473;-0.006655579;-0.3187793
2;4;3677;1122;1303.5701;0.7380676;2.370216;0.2147706;0.3202628;-0.05150513;0.01799316;-0.006688843;-0.317525
2;4;3677;1633;1300.3301;1.067165;2.353088;0.2191531;0.3148419;-0.04608703;0.003544922;-0.005836181;-0.3123077
2;4;3677;2144;1297.0827;1.403312;2.342908;0.2232835;0.3068542;-0.04093628;0.003679199;-0.006839599;-0.3046655
2;4;3677;2655;1293.826;1.737565;2.330107;0.2232071;0.3074297;-0.04200684;0.009431152;-0.007023315;-0.3010034
2;4;3677;3166;1290.5637;2.076782;2.321398;0.2200068;0.2997892;-0.03899658;0.003812256;-0.004381408;-0.2975418
2;4;3677;3677;1287.2936;2.407283;2.306603;0.2212982;0.2990878;-0.01605347;-0.01277588;-0.005702209;-0.2951505
2;5;100;100;1295.1052;0.06738618;0.06680757;0.2208535;0.2931931;0.0003679199;0.01290295;-0.005752563;-0.2918896
2;5;100;611;1267.8869;0.4117927;0.08692441;0.2228839;0.2914237;-0.04394653;0.02902954;-0.006036682;0.2912636
2;5;100;1122;1288.7411;0.7367795;0.08664694;0.2229935;0.2888467;-0.0440802;0.02902954;-0.005718994;-0.2869398
2;5;100;1633;1285.5412;1.065238;0.08646147;0.2263;0.2873236;-0.03284302;0.02869507;-0.005802612;-0.2845987
2;5;100;2144;1282.3319;1.401186;0.08608932;0.2322192;0.2865298;-0.0303009;0.02869507;-0.009815979;-0.2840134
2;5;100;2655;1279.1086;1.741628;0.08655425;0.2277107;0.285629;-0.04474914;0.02969849;-0.007525024;-0.2841638
2;5;100;3166;1275.8815;2.072363;0.08658516;0.213174;0.2861473;-0.06521729;0.02983276;-0.005117187;-0.284097
2;5;100;3677;1272.6473;2.408655;0.08652333;0.2082705;0.2867941;-0.05839477;0.02936401;0.000184021;-0.2842474
2;5;611;100;1280.3664;0.06744729;0.395545;0.2320095;0.2893662;-0.00009362793;0.01195313;-0.00884613;-0.2876086
2;5;611;611;1262.2224;0.4100542;0.4018153;0.2225934;0.2877551;-0.04795959;0.007758789;-0.005484924;-0.2847492
2;5;611;1122;1274.0646;0.736874;0.4000803;0.2047676;0.2879311;-0.05866211;0.0081604;-0.001555176;-0.2849498
2;5;611;1633;1270.9062;1.067461;0.3979882;0.1923312;0.2873323;-0.04923096;0.002808838;0.00227417;-0.2848996
2;5;611;2144;1267.7343;1.40186;0.3968909;0.2147426;0.2866255;-0.03063538;-0.0008691406;-0.002424621;-0.2837291
2;5;611;2655;1264.5532;1.74108;0.3956553;0.2423864;0.2861327;-0.02234131;-0.00227417;-0.009949951;-0.2824414
2;5;611;3166;1261.3667;2.068662;0.392764;0.2416277;0.2846772;-0.02903015;-0.000267334;-0.01220734;-0.2815384
2;5;611;3677;1258.1752;2.406001;0.3900159;0.2420902;0.2831523;-0.03886291;0.001203613;-0.01103668;-0.2806856
2;5;1122;100;1265.6533;0.06752342;9.9E+037;0.2247116;0.2874976;0.0007625123;9.9E+037;-0.007458191;0.2887124
2;5;1122;611;1246.5514;0.4111229;0.7272875;0.2447099;0.2855962;-0.04227417;-0.006086426;-0.01272583;-0.2831605
2;5;1122;1122;1259.4214;0.734947;0.7247631;0.2357235;0.2848986;-0.04802673;-0.001070557;-0.01130432;-0.2831772
2;5;1122;1633;1256.298;1.069752;0.7230297;0.2155696;0.2870394;-0.04795959;0.0006018066;-0.0061203;-0.2846321
2;5;1122;2144;1253.1676;1.403403;0.7196618;0.1881649;0.2871076;-0.04240784;-0.002675781;0.003177185;-0.2841138
2;5;1122;2655;1250.0257;1.73579;0.7232369;0.1929138;0.285852;-0.03150513;-0.005819092;0.003428039;-0.2839297
2;5;1122;3166;1246.8756;2.072155;0.7129795;0.2180615;0.2829095;-0.04983276;0.002073975;-0.006622009;-0.2812207
2;5;1122;3677;1243.7126;2.404202;0.7097788;0.2433462;0.2793231;-0.05658874;0.005618896;-0.01287628;-0.2761371
2;5;1633;100;1250.9334;0.06791378;9.9E+037;0.186938;0.2884789;0.0005350952;9.9E+037;0.00476593;-0.2854181
2;5;1633;611;1246.8428;0.4121759;1.059453;0.1931797;0.288125;-0.04461548;0.00588623;0.0009030151;-0.2844481
2;5;1633;1122;1244.7591;0.7337083;1.053252;0.2421704;0.2848475;-0.05458191;0.01331055;-0.0118396;-0.2827927
2;5;1633;1633;1241.6646;1.069882;1.052864;0.2427917;0.284528;-0.05110351;0.008695068;-0.0130603;-0.2822575
2;5;1633;2144;1238.5686;1.405002;1.047715;0.2287468;0.2834086;-0.03237488;-0.004481201;-0.01158874;-0.2812541
2;5;1633;2655;1235.4594;1.735128;1.040622;0.203089;0.2837965;-0.0143811;-0.01344482;-0.002759094;-0.2804013
2;5;1633;3166;1232.3472;2.074277;1.036707;0.1903131;0.2797156;-0.01578613;-0.008695068;0.0011203;-0.2767224
2;5;1633;3677;1229.2274;2.40382;1.03093;0.197837;0.2766854;-0.04167236;0.006956787;-0.002575378;-0.2742308
2;5;2144;100;1236.1945;0.06755313;9.9E+037;0.2190745;0.2862408;0.001491638;9.9E+037;-0.004682312;-0.2838963
2;5;2144;611;1225.1456;0.4116758;1.386233;0.1847352;0.2868844;-0.03759216;-0.01324463;0.0007357788;-0.2837959
2;5;2144;1122;1230.1205;0.7352636;1.374804;0.1955141;0.2860573;-0.04655518;0.005751953;-0.000501709;-0.2832776
2;5;2144;1633;1227.065;1.069224;1.372722;0.2111507;0.2812948;-0.05618713;0.01986572;-0.005016785;-0.2803177
2;5;2144;2144;1224.0042;1.406869;1.368009;0.2249772;0.2787622;-0.05685608;0.02133789;-0.009397888;-0.277408
2;5;2144;2655;1220.9356;1.733565;1.357399;0.2266589;0.2769241;-0.04274231;0.009899902;-0.009281006;-0.2727592
2;5;2144;3166;1217.8598;2.072201;1.354287;0.2184699;0.2737611;-0.02876282;-0.00006713867;-0.004916382;-0.2718562
2;5;2144;3677;1214.7768;2.409381;1.348281;0.2143732;0.272568;-0.0277594;0.001270752;-0.0061203;-0.270301
2;5;2655;100;1221.4845;0.06748497;9.9E+037;0.2213352;0.284294;0.0001137085;9.9E+037;-0.007943115;-0.2822073
2;5;2655;611;1194.4329;0.4122083;1.71018;0.222301;0.282287;-0.04294311;-0.008829346;-0.006387939;-0.2821405
2;5;2655;1122;1215.4598;0.7361147;1.705489;0.2077962;0.2830572;-0.04448181;-0.007089844;-0.005602112;-0.2789966
2;5;2655;1633;1212.4438;1.069174;1.693556;0.2188225;0.2780468;-0.04541809;-0.002675781;-0.005551758;-0.2773412
2;5;2655;2144;1209.4207;1.40551;1.685767;0.2160515;0.2762003;-0.04040161;-0.001672363;-0.004331055;-0.2728429
2;5;2655;2655;1206.3894;1.735677;1.677528;0.2068784;0.273231;-0.02916382;-0.01150513;-0.005133667;-0.2708194
